amount,hour_of_day,device_risk,location_risk,cvv_match,expiry_valid,billing_zip_match,velocity_risk,is_fraud
72.12621292721843,23,0,0.9417534976566886,1,1,1,0.975538662071976,0
140.81500179754354,17,1,0.23586068222422574,1,1,1,0.9765878590307568,0
27.42472144646383,16,0,0.6983544908685405,1,1,1,0.9444001600405241,0
201.86387437583596,2,0,0.9245259465755714,1,1,1,0.029167692141195745,0
105.37471619243829,0,0,0.8809907744570566,1,1,1,0.2767106392304418,0
109.69452629042488,4,0,0.7927826660748911,1,1,1,0.8586426547389444,1
359.9039789715488,8,0,0.38396074724322493,1,1,1,0.5762665413147549,0
111.98788439896354,3,0,0.053997708321808724,1,1,1,0.7387144618694332,0
353.5236313798517,6,0,0.8718451035841153,1,1,1,0.9422657934297005,0
407.50307443245185,10,0,0.44534337926024925,1,0,1,0.3592534486929422,1
122.49977615216307,0,0,0.48974451813953257,1,1,1,0.44470305357082907,0
581.3195164998009,2,1,0.4173955688640235,1,1,1,0.7732420669458968,1
302.5634514264857,1,1,0.5887278546859207,1,1,1,0.8720034007550035,1
562.09472196853,4,0,0.153568818245712,1,1,1,0.09099569359847315,0
178.01623583670226,15,0,0.44670003122665125,1,1,1,0.01334986064808108,0
161.50392071543553,0,0,0.7937995015007284,1,1,1,0.9368854215723693,1
603.0489781992763,1,1,0.1605739342550221,0,1,1,0.25734439676050025,1
312.4674608551333,10,0,0.7661875721858767,1,1,1,0.10952482386038542,0
173.7097382507096,21,1,0.6244330092825493,1,1,1,0.19820390469659555,0
16.859159603603345,19,0,0.25763503559828527,1,0,1,0.49584280214538023,1
761.0586018191733,11,0,0.746712472347783,1,1,1,0.6861499146047155,1
235.31362076635736,0,0,0.3837867313516199,1,1,1,0.0743442686463548,0
400.02437612368493,1,1,0.7702833492688608,1,1,1,0.2845487429203225,1
83.25225289409182,7,1,0.4706923802023796,1,1,1,0.09025304552412827,0
170.01548984382305,21,0,0.4031930624050719,1,1,1,0.4072232030956371,0
138.05930931179682,15,1,0.7571349713836362,1,1,1,0.48224356897300835,1
218.86579928326748,7,0,0.2983308854659129,1,1,1,0.37049993932984004,0
5.0,9,0,0.8362789552827145,1,1,1,0.3106940908572937,0
266.9763140462999,19,0,0.40163064065215426,1,1,1,0.4475143358039504,0
18.7089776909827,12,0,0.6279344127512797,1,1,1,0.4905935299117913,0
46.74383648142414,2,1,0.12078265041043867,1,1,1,0.7911194403856149,1
301.48687536337746,8,1,0.4471119571222326,1,1,1,0.15380116359716256,0
667.1313087206337,16,0,0.22980105316989252,1,1,1,0.9673026941313834,0
209.5832747138309,0,0,0.6921569969780414,1,1,1,0.5973008229011003,0
151.67939554666592,2,0,0.5358582042025007,1,1,1,0.49109051254627545,0
510.4851487040415,13,0,0.5410281264596828,1,1,1,0.37537920890697496,0
1257.7759525088184,10,0,0.947199714767507,1,1,1,0.6382177485045964,1
101.62733960283599,6,0,0.3850469999924838,1,1,0,0.23012219308127935,0
101.5363710613056,7,0,0.8069402154897239,1,1,1,0.22340152791906798,0
249.0475883608666,0,1,0.5361006182226357,1,1,1,0.656134361164806,1
121.01202072001911,11,0,0.7449974813027685,1,1,1,0.0312850932740355,0
7.814875536632747,0,1,0.6794855463164582,1,1,1,0.9120385554839281,1
120.89956556835239,12,0,0.39461753994559245,1,1,1,0.9013854241176995,0
209.87577455213864,12,0,0.8922601089721773,1,1,1,0.06200026607640108,0
5.0,0,0,0.5297346183972932,0,1,1,0.008163989283959339,1
581.8830800297713,18,0,0.9143831907250624,0,1,1,0.9338747727731109,1
275.2281575036748,17,0,0.44827989302153515,1,1,1,0.23479390843106096,0
367.49605853878177,16,1,0.1881678472266628,1,1,1,0.6785844059586881,0
8.939326526508673,15,0,0.43724097653328864,1,1,1,0.8700453410185901,0
33.41285013394993,23,0,0.24424330876488254,1,1,1,0.5596684859892004,0
107.60684063354117,21,1,0.12726401022820832,1,1,1,0.5277038956800956,0
37.13229453404706,10,0,0.32306339706829457,1,1,1,0.5656124996054144,0
48.82259351415958,3,1,0.9731903416505054,1,1,1,0.2705756959490291,1
263.46012005055366,13,0,0.23142753141599348,1,1,1,0.5193892230023296,0
143.2190879553352,10,0,0.46302200560277507,1,1,1,0.025533293132006363,0
637.0262399579794,21,0,0.5176949234481453,1,1,1,0.9580479823533204,0
232.83868435262227,5,0,0.005768318038197218,1,1,1,0.9727070059275945,0
77.26945639192185,14,0,0.12356901246945795,0,1,1,0.1996747623959546,0
19.562767219233862,2,0,0.6269571503956913,1,1,1,0.918935277405931,0
121.93902593335623,2,0,0.15452360206970972,0,1,1,0.3326790967603038,1
151.6447884665848,21,0,0.223876118733897,1,1,1,0.2335649541891638,0
5.0,15,0,0.022910065671548074,1,1,1,0.5708333632797098,0
234.88770182299203,1,0,0.7157005630624587,1,1,1,0.06349360232062451,0
34.88105418229485,11,1,0.16197462835855014,0,1,1,0.34698729544895623,1
347.86676102837595,18,0,0.30901273445799704,1,1,1,0.3534950460735129,0
233.07544081830048,13,0,0.9336261461965695,1,1,1,0.9044916196729282,0
52.57071093834526,22,0,0.9875590386553602,0,1,1,0.49802516062640545,1
379.1470016555874,6,0,0.46366479091884616,1,1,1,0.6335606799944316,0
83.87257846921369,2,0,0.949635474680338,1,1,1,0.7510509288657684,1
337.2209741368956,2,0,0.22157535190840427,1,1,1,0.637919930854059,0
93.48135953429622,3,0,0.8956788733036904,1,1,1,0.5943517039022613,1
202.85504468073043,9,0,0.2681482522784867,1,1,1,0.5894889827543085,0
40.02946858859807,15,0,0.696381087104026,1,1,1,0.7263967790651431,0
457.52135072503063,8,0,0.416739273754582,1,1,1,0.9435135746247237,0
53.09465913805521,7,0,0.8893035238307438,1,1,1,0.07823205785878551,0
377.92719180372626,22,0,0.700735903150953,1,1,1,0.8094365823967259,0
266.9302996828824,2,0,0.9026665377619542,1,1,1,0.5654944762573163,1
580.4704628271094,18,0,0.2062516904382543,1,1,1,0.2094541163196486,0
163.76028650658927,1,0,0.9767898021088112,1,1,1,0.5324169504496417,1
20.37550160333482,11,0,0.3925432470671597,1,0,1,0.6425824939719631,1
15.517516877940185,14,0,0.6082983713749878,1,1,1,0.6582312664407736,0
802.3867176654564,8,0,0.09050761122202255,1,1,1,0.2538778639686,0
65.28362925759335,22,0,0.21608808210236186,1,1,1,0.599250717572165,0
23.094003111853095,8,0,0.8408899686188218,1,1,1,0.24118783104659014,0
296.78462506291754,17,0,0.8587061989240506,1,1,1,0.6478486987863618,0
263.6301969190513,9,0,0.1502489964505882,1,1,1,0.38340762153143004,0
227.52068908391692,0,0,0.6664303173920345,1,1,1,0.5176963089842451,0
597.6731804323992,23,0,0.7113933454439747,1,1,1,0.014754911581628893,0
585.1418919276476,22,0,0.9546125468573209,1,1,1,0.8047382491413066,1
33.54600949129318,6,0,0.7515002134582872,1,1,1,0.0012961949824619179,0
294.6646179047412,16,0,0.406878512346423,1,1,1,0.5286053153289716,0
168.27156586271138,21,0,0.970661159645167,1,1,1,0.0695070988560168,0
63.04391179922789,10,0,0.47307676354828276,1,1,1,0.42052889491227385,0
16.52184285656876,3,0,0.053122289237052644,1,1,1,0.5817075819336636,0
14.45074524079697,18,0,0.6111684915729607,1,1,1,0.863338313700074,0
243.7307001193885,10,0,0.010819328418882335,1,1,1,0.4918055696379491,0
89.54154952206419,20,0,0.017212376369989513,1,1,1,0.708188911927473,0
193.76908201442893,6,0,0.8410537477610126,1,1,1,0.320907123526352,0
171.7077319126912,17,0,0.393078372274953,1,1,1,0.2842609751436386,0
127.29428042641575,9,0,0.1053154478734315,1,1,1,0.5263963995658439,0
269.4068375782307,9,1,0.7590105762451939,1,1,1,0.7268646252013953,1
740.4915543964755,6,0,0.9173822937167773,1,1,1,0.8828022962709017,1
20.18555126774807,23,0,0.5880109128020135,1,1,1,0.7111325788925278,0
220.58935702509228,10,0,0.47536828359365657,1,1,1,0.22704036931927152,0
288.23774422661006,6,0,0.49768573140671,1,1,1,0.6848626463968378,0
110.21334604302827,21,0,0.13439804113590992,1,1,1,0.8247937472949123,0
347.58737581133516,8,0,0.21730518286617284,1,1,1,0.04332172556213676,0
98.80521998983612,14,0,0.9049924188594364,1,1,0,0.5446209178135935,1
168.92056200604935,22,0,0.5262465834205057,1,1,1,0.3680946729836482,0
180.77672765744262,6,0,0.3884863955580129,1,1,1,0.26557839352120893,0
496.30001532136265,3,0,0.023248936941852483,1,1,1,0.029348810835272965,0
294.0043859917273,19,0,0.644798624514353,1,1,1,0.7877377536829265,0
283.85144740875387,6,0,0.5801521254874775,1,1,1,0.04512710071234838,0
47.71965738084555,5,0,0.6513458561538928,1,1,1,0.3706166102312668,0
61.78330716697346,11,0,0.20124499475151403,1,1,1,0.4601296764359225,0
206.37981000745864,17,0,0.5894671921841614,1,1,1,0.2261804602598202,0
398.44755362133304,0,0,0.9769520269520029,1,1,1,0.5684201079635882,1
289.241675246039,11,0,0.25253345069615285,1,0,1,0.08988045986641513,0
37.57555794902163,9,0,0.5793599392634939,1,1,1,0.7536156550522478,0
59.192075709373306,9,0,0.6603042746513361,1,1,1,0.7133049726542783,0
25.348789851215635,22,0,0.3760264431860879,1,1,1,0.021528958866265602,0
122.39862719933483,14,0,0.5397485382753995,1,1,1,0.8812352273150047,0
313.82560806478244,14,0,0.43221964313805195,1,1,1,0.033142778281278096,0
92.49274856202194,9,0,0.062173303505413724,1,1,1,0.11340080481331594,0
80.42904229639666,11,0,0.5860653663291986,1,1,1,0.8801087740522805,0
320.6932017112706,16,0,0.7898943267076007,1,1,1,0.4310692447455762,0
448.20292184734217,15,0,0.03998942502657865,1,1,1,0.8750523215248048,0
190.34541108232273,4,0,0.5715982755636977,1,1,1,0.14641214619502108,0
322.35595015958023,18,0,0.961403773744285,1,1,1,0.2942740707423669,0
125.39052461163737,20,0,0.8743560066197792,1,1,1,0.9119980129658964,0
446.12022339020433,2,0,0.25864347977323243,1,1,1,0.1650991609515836,0
424.839492946108,12,0,0.8304869516854724,1,1,1,0.4519076521831753,0
5.0,8,0,0.7865682564059194,1,0,1,0.30555351567287414,1
314.8566467691669,4,1,0.3827936886349821,1,1,1,0.8894152730300885,1
307.76065990627376,22,1,0.4109377352283242,1,1,1,0.738775545442558,0
354.9289588729929,3,0,0.013424561122261203,1,1,1,0.3768213898704319,0
400.28584162367105,5,0,0.8856161385285782,1,1,1,0.3400105613095349,0
649.054503315702,6,0,0.8775292863642499,1,1,1,0.6025869888372087,1
215.0018577896496,19,0,0.8087534413271633,1,1,1,0.6178862256462601,0
114.34262369926171,1,0,0.941403440105949,1,1,1,0.5654142801807909,1
277.59245149039066,9,0,0.9054113179346746,1,1,1,0.9485816025070579,0
1148.4387949871318,20,0,0.6900851260755184,1,1,1,0.9159099288523901,0
583.0665411721019,3,0,0.733008766534877,1,1,1,0.613894122409337,1
466.8378439307242,1,1,0.9805012917949407,1,1,1,0.841381065692964,1
5.0,11,0,0.9840012708425445,1,1,1,0.5404358652802935,0
5.0,15,0,0.40914251109860944,1,1,1,0.4676467380798831,0
377.0990753969966,4,0,0.9760970155391582,1,1,1,0.2564648409988355,0
337.78004174693604,11,0,0.9653287317465685,1,1,1,0.7290397404480886,0
320.6176929270511,11,0,0.5405488226186307,1,1,1,0.29348357616084053,0
25.922397545651073,22,1,0.33381852315138993,1,1,1,0.10828372209997073,0
5.0,5,0,0.1856711262705163,1,1,1,0.29255025859631234,0
78.63682377371799,14,0,0.5415265448269614,1,1,1,0.855541673476961,0
470.46006471120455,22,0,0.7848142974600107,1,1,1,0.4109802772226726,0
138.3466516089909,21,1,0.8030349682831142,1,1,1,0.9230887469360118,1
52.449124022207776,5,0,0.622787839217728,1,1,1,0.13175039456395665,0
242.94669020095301,8,0,0.17664145826115552,1,1,1,0.8835135425510666,0
5.0,3,0,0.14657013526614382,1,1,1,0.8606377164025246,0
37.86065038138293,11,0,0.21400998221384115,1,1,1,0.4828423201579881,0
18.84037961880723,9,0,0.6897922249578177,1,1,1,0.12537231019600203,0
287.64669375927315,5,0,0.611210060965803,1,1,1,0.740090991536502,0
248.0136060643472,23,1,0.1970039630964403,1,1,1,0.13062750676628687,0
183.78493335585316,9,0,0.19121599839920878,1,1,0,0.8299086596917252,1
446.0856492547354,21,1,0.1543380605743483,1,1,1,0.7402787662718318,0
391.5241105586762,22,0,0.6212645803596025,1,1,0,0.7489625121556766,0
49.63150887651877,5,0,0.17237651841293677,1,0,1,0.21144692903562834,1
5.0,22,0,0.31050468326511294,1,1,1,0.6602573894844103,0
231.29916274966632,23,0,0.041042035026151225,1,1,1,0.01037110966731114,0
106.16738035627802,10,1,0.7317343714423423,1,1,1,0.4245132455183783,1
72.9560518603362,4,1,0.269237468793578,1,1,1,0.33905378062125635,0
127.73603011116306,15,0,0.7135368061691593,1,1,1,0.10883636012035536,0
349.7732904301743,17,0,0.41785421067231154,1,1,0,0.43731333224686164,0
580.3146092202138,6,0,0.7188031693636153,1,1,1,0.5396741865972202,1
134.52459764993012,14,0,0.530317917985786,1,1,1,0.03944654068476572,0
233.0093066227067,4,0,0.47778792473025145,1,1,1,0.8198996932884247,0
400.38107185590155,13,0,0.9146524082270531,1,1,1,0.8170704210391496,0
52.600603343843616,18,0,0.7083981164846941,1,1,1,0.5285257568802564,0
359.19826688308694,12,0,0.6314518569294058,1,1,1,0.0349819793843924,0
1000.2854929147666,15,0,0.3126966169226081,1,1,1,0.9682911509609706,0
33.48769429771795,3,0,0.24441022535281687,1,1,1,0.9251122209283528,0
279.80636955060464,19,0,0.6410866673033709,1,1,1,0.911982780787532,0
290.6464676865889,16,0,0.8755939452523371,1,1,1,0.7602685964669349,0
31.80682750592444,1,0,0.7435953219176614,1,1,1,0.654759025223311,1
430.45648155931065,8,0,0.06434139744894152,1,1,1,0.7507398882311694,0
364.591975588278,5,0,0.8219386483013931,1,1,1,0.215115855754079,0
370.96725033625376,0,0,0.14561662313362855,1,1,1,0.6154333684696435,0
516.242973700538,17,1,0.04674623201216377,1,1,1,0.9061805732730704,1
373.8926471795427,10,0,0.9468880373082357,1,1,1,0.6923507289283121,0
342.2037799887273,18,1,0.2622730861765632,1,1,1,0.09202784240765216,0
237.81717507836754,6,1,0.1372943741467969,1,1,1,0.8173950531553569,0
263.33782666271793,11,0,0.7037564270559852,1,1,1,0.25585494690129207,0
485.03879959024573,23,0,0.5306696025223501,1,1,0,0.7162794558834981,0
460.83376389627824,8,0,0.8709359368440621,1,1,1,0.8764434847886301,0
84.90936694008988,22,0,0.5186637673683762,1,1,1,0.8243707543870906,0
246.63520096248797,16,0,0.30318645018574275,1,1,1,0.46448311831125066,0
62.06755679609874,8,0,0.3923711491409426,1,1,1,0.2868440294458867,0
429.77568343776,23,0,0.917594993450876,1,1,1,0.24641352572086805,0
21.263122260900694,13,0,0.5761160042108734,1,1,1,0.20055660482805626,0
24.96852273464045,1,0,0.9279150814809389,1,1,1,0.6123317868416259,1
5.0,9,0,0.2534384820219493,1,1,1,0.07170668651306056,0
277.2784874595852,20,0,0.42602322446879115,1,1,1,0.7625643318499187,0
189.75335563295837,14,0,0.5847800427580413,1,1,1,0.8524562919281745,0
77.647471080241,3,0,0.472613612488758,1,1,1,0.6145251975708819,0
5.0,15,0,0.4127283926705825,1,1,1,0.8657319027891207,0
312.49454616918996,9,0,0.04940907980911713,1,1,1,0.7706126184527912,0
323.4206588073605,14,0,0.4091401030099008,1,1,1,0.17092344779779922,0
60.84971137731418,17,0,0.946377735264394,1,1,1,0.8837686143916558,0
350.46440444167393,7,0,0.9193206540097139,1,1,1,0.7359663984145127,0
489.8292527634861,19,0,0.7212349925206271,1,1,1,0.9590655218604317,0
462.5479001148442,18,0,0.2993221247818384,1,1,1,0.8857480089525458,0
158.3954826190871,6,0,0.13565773666465453,1,1,1,0.7666637446613862,0
309.3503020176091,11,0,0.5206493988070213,1,1,1,0.9994965381392054,0
311.30968769923265,12,0,0.8448488238766934,1,1,1,0.5017488653173656,0
352.046878923325,9,0,0.40425960721480403,1,1,1,0.2414271411093799,0
118.92360335474186,5,1,0.6433541395292596,1,1,1,0.19748754679388425,0
288.20582162904816,16,0,0.07879970573225603,1,1,1,0.05789534659265205,0
317.6443089439837,21,0,0.3744433648904104,1,1,1,0.03470737090573872,0
473.57893089264206,6,0,0.5662118382356367,1,1,1,0.12905359328347732,0
98.09841456629695,21,1,0.05353743100217878,1,1,1,0.6588620311499241,0
207.3888000303611,8,0,0.6496087518348802,1,1,1,0.016313975515357737,0
30.33993842755041,20,0,0.0995017624734148,1,1,0,0.4062694259938172,0
80.34674014628781,12,0,0.04740273359842506,1,1,1,0.9442465641462213,0
243.88591902120666,7,0,0.0521331798326059,1,0,1,0.6687746761432263,1
92.75528037979518,5,0,0.35853630978313644,1,1,1,0.2536852657870591,0
278.585639626362,23,0,0.3726077062247273,1,1,1,0.9263763453572771,0
62.44541063651644,3,0,0.058831388354456116,1,1,1,0.6834073176389899,0
24.070020100529078,9,0,0.37264800226060923,1,1,1,0.055583616239151534,0
340.9125263140127,21,0,0.18155448866403823,1,1,1,0.5407083704143439,0
176.46764295020472,15,0,0.729424785107461,1,1,1,0.8925898301069418,0
820.4827152876588,8,0,0.9951664213365318,1,1,1,0.9175791397026813,1
41.06365447476841,7,0,0.6321857705922508,1,1,1,0.09357668407035746,0
130.77118675404685,5,0,0.08589397394414988,1,1,1,0.5442677208049176,0
621.2571132865687,3,0,0.1558908692399147,1,1,1,0.010127029025288836,0
412.08817610257734,22,0,0.8069587510721461,1,1,1,0.3470617479820294,0
937.8382121951532,10,0,0.8460382592445886,1,1,1,0.8956244784236834,1
53.25174378822556,14,0,0.6766480176048365,1,1,1,0.47518692886587166,0
120.5498708388396,22,0,0.0932345428515774,1,1,1,0.6411504806018197,0
262.7545583101887,22,0,0.16884411252729314,1,1,1,0.5585747886201101,0
73.44170155874846,10,1,0.2143802793958054,1,1,1,0.803850468438861,0
15.726143107532783,9,0,0.9112621018384177,1,1,1,0.8536722831176724,0
194.32240192031497,22,0,0.5175185131512335,1,1,1,0.6828715776645901,0
80.1925352451218,11,0,0.5499488123209905,1,1,1,0.7294248308508751,0
445.6751030560682,21,0,0.9030600358430797,1,1,0,0.8382742793401307,1
127.11397525689368,4,0,0.3250701920628968,1,1,1,0.34043164106158574,0
199.4383201459326,14,0,0.045516537210482544,1,1,1,0.18044220352025175,0
281.1819648132684,7,0,0.43617628702572886,1,1,1,0.844573863311219,0
210.5327901195746,8,0,0.6864122259209068,1,1,1,0.6539571225833318,0
107.81947741208799,3,0,0.48667616165377137,1,1,1,0.3195596024547651,0
319.39010142961956,1,0,0.7168793102797263,1,1,1,0.2416911505886794,0
126.31558587435804,6,0,0.5021063548352266,1,1,1,0.8954278760375969,0
317.7933322853311,14,0,0.47040327477786836,1,1,1,0.2979209899860049,0
34.32670398046811,4,0,0.9161846339154573,1,1,1,0.8308477407677701,1
584.8796381759608,9,0,0.7511264720499014,1,1,1,0.1620000946284783,1
250.22986366324017,10,0,0.13077729055596643,0,1,1,0.531097553897297,1
177.05836691396377,12,0,0.4968484123965764,1,1,1,0.2499659772647317,0
5.0,13,0,0.05811352171591566,1,1,1,0.7575954089683576,0
92.52045093370161,6,1,0.528170482519356,1,1,1,0.6705963669408538,0
250.96212037642692,18,0,0.8710391982673001,1,1,0,0.6817696043495638,1
645.3571872255341,3,0,0.2880195339445345,1,1,1,0.8786494357942146,1
255.2235529875092,5,0,0.5944545833057747,1,1,1,0.39541834858980673,0
164.5245193418029,17,0,0.15672986004869727,1,1,1,0.7119388875383361,0
164.60566252484506,15,0,0.5633604393022301,1,1,1,0.2798889653842005,0
460.1794414739759,9,0,0.3367378485178161,1,1,1,0.5326485192781618,0
209.53959140396876,16,0,0.21588715294755212,1,1,1,0.4118317995176263,0
322.06143088757494,23,0,0.37217719235904745,1,1,1,0.8623265417345669,0
39.287157955333484,7,0,0.5311474368274559,1,1,1,0.18405563997891694,0
74.11081005428463,2,0,0.5662951026889746,1,1,1,0.9649241250842312,0
1123.275616654059,11,0,0.6646333086523971,1,1,1,0.29202079257335356,0
11.874885944019821,16,0,0.5945157258724585,1,1,1,0.4060994449701337,0
37.23061396581447,13,0,0.5030498889964384,1,1,1,0.7898403728312967,0
131.43894937886904,20,0,0.3482504458062238,1,1,1,0.772625695635813,0
71.34711732150225,20,0,0.8914427686887388,1,1,1,0.597640759481981,0
50.95512710231516,3,1,0.45868989318049647,1,1,1,0.09017356332788995,0
233.91154772945399,10,0,0.04098733449054881,1,1,1,0.3182853338541698,0
247.99164653390696,13,0,0.9386936548976458,1,1,0,0.11055799330551352,1
220.66269499272917,0,0,0.8386834320438712,1,1,1,0.13292470206538987,0
320.4322911501263,11,0,0.5207471600353805,1,1,1,0.08663527148707517,0
89.56392704110709,1,0,0.6311904702979905,1,1,1,0.2303030172806696,0
592.796824687848,21,0,0.20911232656302448,1,1,1,0.7642415655236456,0
214.81876282774857,17,0,0.24544545896576275,1,1,1,0.28979798676135615,0
9.351939550060123,3,0,0.581850841206325,1,1,1,0.4297038942601147,0
229.57076521789116,0,1,0.7142609209798558,1,1,0,0.4462336316283554,1
95.86531837416166,6,0,0.9472897612405362,1,1,1,0.0894194189969364,0
158.66508586003937,0,0,0.16457294036892045,1,1,1,0.008597327153355372,0
56.727260551888605,0,0,0.7237624160770247,1,1,1,0.03756575523439021,0
311.3254046719725,15,1,0.6433397529151871,1,1,1,0.586581846724141,0
951.474459364148,5,0,0.877228876757834,1,1,1,0.2918604308986493,1
113.90818251878031,21,1,0.5658781130046628,1,1,1,0.12043620817240597,0
239.52058817550903,11,0,0.4558413280757758,1,1,1,0.9621842924443268,0
148.17653309372434,13,0,0.5070799577717277,1,1,1,0.8133249553721261,0
160.03636149161213,3,0,0.9840258906642567,1,1,1,0.8162590529920003,1
15.29272144824377,22,0,0.914716460487618,1,1,1,0.929310775144213,0
89.12752519441779,10,0,0.5925591599059891,1,1,1,0.907082318085153,0
530.3391846665734,14,0,0.3006671855304621,1,1,1,0.206360304282179,0
73.42623278283915,11,0,0.532855001929347,1,1,1,0.18367686852638043,0
75.63008932012934,12,0,0.9670927785236596,1,1,1,0.6485595147665495,0
322.1432716179577,13,0,0.5563019856785826,1,1,1,0.7158104577219976,0
124.54122578070545,4,0,0.08022636548138762,1,1,1,0.9117717015778164,0
